RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1243177	-1815684	-33.666667	26.65	33:40:00S	26:39:00E	35HMC6755274747	SI35-06	P	PPLX		SF	05				N				KENTON	Kenton	Kenton	KENTON	Kenton	Kenton		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256632	-1831538	-32.416667	28.466667	32:25:00S	28:28:00E	35HPE3791112432	SI35-03	P	PPL		SF	05				N				MAMPONDWENI	Mampondweni	Mampondweni	MAMPONDWENI	Mampondweni	Mampondweni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1261074	-1836887	-31.416667	27.666667	31:25:00S	27:40:00E	35JNF6336624027	SH35-15	P	PPL		SF	05				D				MLUNGISI	Mlungisi	Mlungisi	MLUNGISI	Mlungisi	Mlungisi		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1264891	-1841441	-31.983333	28.683333	31:59:00S	28:41:00E	35JPE5903960174	SH35-16	P	PPL		SF	05				D				NCEMBEZANA	Ncembezana	Ncembezana	NCEMBEZANA	Ncembezana	Ncembezana		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1264886	-1841435	-32.3	28.45	32:18:00S	28:27:00E	35HPE3651925388	SI35-03	P	PPL		SF	05				N				NCEDANA	Ncedana	Ncedana	NCEDANA	Ncedana	Ncedana		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1264863	-1841404	-32.716667	28.066667	32:43:00S	28:04:00E	35HND9996379620	SI35-03	P	PPL		SF	05				N				NCALUKENI	Ncalukeni	Ncalukeni	NCALUKENI	Ncalukeni	Ncalukeni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1267382	-1844481	-29.35	29.983333	29:21:00S	29:59:00E	35JQH8966149538	SH35-08	P	PPL		SF	02				D				NOTTINGHAMROAD	Nottingham Road	Nottingham Road	NOTTINGHAMROAD	Nottingham Road	Nottingham Road		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1271277	-1849412	-34.483333	19.583333	34:29:00S	19:35:00E	34HCG6991583340	SI34-10	P	PPL		SF	11				V				PAVIESVLEI	Paviesvlei	Paviesvlei	PAVIESVLEI	Paviesvlei	Paviesvlei		2004-04-23	1,2,3,4,5				1993-09-01		
3	-1271277	-1849097	-34.483333	19.583333	34:29:00S	19:35:00E	34HCG6991583340	SI34-10	P	PPL		SF	11				V				PAPIESVLEIMISSION	Papies Vlei Mission	Papies Vlei Mission	PAPIESVLEIMISSION	Papies Vlei Mission	Papies Vlei Mission		2004-04-23	1,2,3,4,5				1993-09-01		
3	-1271277	-1849096	-34.483333	19.583333	34:29:00S	19:35:00E	34HCG6991583340	SI34-10	P	PPL		SF	11				N				PAPIESVLEI	Papiesvlei	Papiesvlei	PAPIESVLEI	Papiesvlei	Papiesvlei		2004-04-23	1,2,3,4,5	1			1993-09-01		
